pdf_name,page_no,akkadian_text,translation,confidence,status
NABU (missing 1999 no.2).pdf,969,"Comme dans Hut S 1, le roi mentionne plusieurs enfants légitimes: ruhu-ak-upe et ruhu-pak-upe,
mes fils légitimes et mes filles légitimes en plus de ses < frères et scurs"", cette inscription est postérieure à
Enfin, il est vraisemblable que Hur S 3 est la plus récente de ces inscriptions. Certes, le roi ne sollicite
plus la grâce divine que pour lui-meme, sans mentionner ni ses frères et sæurs, ni ses propres enfants. Mais ce
texte se différencie de tous les autres par la titulature. Il ne se dit plus < fils 'aimé' de utruk-Nahhunte, de
Kutir-Nahhunte et de ilhak-Insunak>, comme en Hut S 2 ou Hut S 4, ni < fils 'aimé' de Kutir-Nahhunte et de
ilhak-Insunak"" comme en Hut S I et Hut S 5. Il se dit < héritier légitime de Silhaha » ce qui implique une
Dans DAFI 8 (1978) 97-107, j'avais proposé que Hutelutu-Insunak, après s'être retiré à An§an devant
l'avancée de Nabuchodonosor était ensuite revenu à Suse. Cette hypothèse peut être désormais confirmée
puisque sur la brique d'Anan Hutelutu-Insunak n'a qu'une fille et un fils alors qu'un texte de Suse (Hut S 1)
en mentionne plusieurs. Comme il est fort vraisemblable que le temple tarin a été édifié pendant le séjour du
roi a Anan, Hutelutu-Insunak n'est pas mort sous les coups de Nabuchodonosor comme un texte
mésopotamien (L.W. King, BBSt n° 6 1 41) mal interprété le laissait supposer : il fallait comprendre au premier
degré la phrase Hulteludi Sar Elamti itemid Sadau et considérer que Hulteludi s'est retiré dans ses
montagnes et non pas < he disappeared for ever », emploi métaphorique retenu par le CAD (E 140).
Enfin, que Nabuchodonosor n'ait pas mis un terme à la dynastie des utrukides est confirmé par une
inscription néo-élamite de utruk-Nahhunte II (EKI 72) qui mentionne parmi ses prédécesseurs, à la suite de
Hutelutu-Insunak, ilhina-hamru-Lagamar. Ce dernier est le quatrième enfant de Nahhunte-utu mais son
second fils. C'est donc à lui que revient normalement le pouvoir si les propres enfants de Hutelutu-Insunak
89) ELAM : haltamti / Elamtu - Dans NABU 1996/50, E. Quintana propose l'équation: < NIMki = ala'itum
mtum/elamtum = halhatamti = high land = Elam ». Cette hypothèse parait invraisemblable pour plusieurs
En élamite, halhatamti n'existe pas. L'ensemble est à lire soit halHatamti, soit hal Hatamti. Dans le","8; M.-J. Steve, SE, 1992, n° 2); dans le second, le mot hal signifiant « pays», l'expression est à traduire <le",0.9000,OK
NABU (missing 1999 no.2).pdf,969,"pays d'Elam ». D'ailleurs, dans la majorité des inscriptions élamites, le mot < Elam "" est rendu par Hatamti-,
ME$
pour indiquer que < le ou les signes qui précèdent sont à considérer comme des logogrammes » (M.-J. Steve, SE,","François VALLAT (14-08-96)
François VALLAT (14-08-96)",0.3446,OK
NABU (missing 1999 no.2).pdf,969,"est le déterminatif préposé des noms de pays (cf. F.W. König, EKI, Tafel 32, N° 54 et Tafel 44, N°
n'indique pas un mot d'emprunt à une langue étrangère mais il est utilisé","est un pseudo-logogramme (E. Reiner, EL, 1969, 69).",0.9000,OK
"ICK 4 (Prag), 1998.pdf",99,"Hecker - Kryszat - Matou
I 585
hell(Vs.)- und dunkel(Rs.)braune Tafel, 4,3 x 4,9 x 1,5 cm; Kopie Tafel LXXVII.
Brief der S1-lamassi an Su-Anum. Su-Anum hat das Versprechen, Silber als Gegenwert
für eine Stoff- und Eisensendung mit Puzur-Itar zu schicken, nicht eingehalten. S1-lamass
a-na u-A-nim qí-bi-ma
um-ma Si-lá-ma-si-ma
ta-á-pu-ra-am
um-ma a-ta-ma Kù.BABBAR
a ta-ad-mì-iq-tí-ki
Puzur4-Itar li-dí-na-ki-im
e-ri-u-ma
um-ma u-ut-ma
mì-ma ú-lá i-dí-in
a-hi a-ta Ku.BABBAR
a TUG.HIt-a
ú a a-mu-tim
a Na-ni-a ub-lá-ku-ni
K∪.BABBARp i-pá-ni-tí-ma
é-bi-lam
(Rest Rs. -1 Z.- unbeschr.)
1-2)An Su-Anum, folgendermaBen S1-lamass1: 3-6)Du hattest mir folgendermaBen ge-
schrieben: ,,Das Silber des zinslosen Darlehens für dich soll dir Puzur-Itar geben"". 7-9)Ich
verlangte es von ihm. Er (antwortete) darauf folgendermaBen: ,,Er hat mir nichts gegeben"".
10-15)Du, mein Bruder, schicke mir das Silber für meine Stoffe und für das Meteoreisen,
I 587
schwarze Tafel, 4,3 x 4,1 x 1,7 cm; Kopie Tafel LXXVII.
Verpflichtungsschein über 15 S. Silber aus assyrischem Milieu, Zinssatz 30 %, datiert
nach Woche, Monat und Eponymat. Die Rückzahlung ist auf 22 Wochen terminiert; zwei","174
oittet um alsbaldige Zahlung.",0.4702,OK
"ICK 4 (Prag), 1998.pdf",99,"Prager Kültepe-Texte
15 GÍN KU.BABBAR
Vs.","[DUM]u Il5-me-ar
1-4)15 S. geläutertes Silber hat zu Lasten von Azu Ahu-waqar (gut). 4-8)Von der Woche
von Ennanum an soll er auf 22 Wochen zahlen.
gezahlt hat, soll er entsprechend der Bestimmung des Karum Zins zahlen. 15-17)Monat
allantum, Eponym(at von) Iddi(n)-abum. 18-21)Vor Aur-idi, Sohn von Ilija, vor Ikuppi-
Itar, [Soh]n von Il-mar.
Anmerkung:
Z. 18f.) Ein Aur-idi, Sohn von Ilija, begegnet auch kt k/k 15 A, 3. B, 18-19. Da
dieser aus Schicht Ib stammende Text auf den nach-Sami-Adad-zeitlichen limmum a
qt Im-Su'en DuMu Idna-Aur datiert, dürften trotz des identischen Vatersnamens
zwei verschiedene Personen vorliegen.
I 588
hellbraune Tafel, 4 x 4,4 x 1,5 cm; Kopie Tafel LXXVII. - Innentafel zur Hülle ICK II
162; Umschrift und Übersetzung bei L. Matou, BO 31, 1974, 91; erneut bearbeitet von",1.0000,OK
"ICK 4 (Prag), 1998.pdf",99,"sa-ru-pá-am / i-sé-er
A-zu /A-hu-wa-qar
i-u/i-tì
ha-mu-u-tim","a En-na-nim
a-na 22 ha-am-a-[t]im
i-a-qal
[u]-ma i-na
u. K.
u4-me-u /ma-al--tim",0.9000,OK
"ICK 4 (Prag), 1998.pdf",99,"li-mu-um
I-dí-a-bu-um
IGI A-ur-i-dí
DUMU I-li-a
[IG]I I-ku-pí-Itar
o. K.","Rs.
lá i-qu-ul
ki-ma / a-wa-at
kà-ri-im
s-ib-tám /ú-sa-áb
ITU.KAM /a-lá-na-tim",0.9000,OK
afo_realien.pdf,2242,"Ninurta-kudurri-us. ur
Siehe auch
→Suh˘u
Ninurta-kudurr¯ı-us.ur
Ninurta-r¯a↪im-z¯eri
Ninurta-šum-iq¯ıša
Ninurta-Tempel
Ninurta-tukul-Aššur
Siehe auch
→Eponymen
Ninurta-tukul(ti)-Aššur
Siehe auch
→Mutakkil-Nusku
Ninurta-tukulti-Aššur","Graysonm Corolla Torontonensis, 80ff. [Bd. 44/45 (1997/1998), S. 650]. Ismac¯ıl, Sumer 42, 88f. (arab.) [Bd. 35 (1988), S. 314].",0.6263,OK
afo_realien.pdf,2242,"H. Koch, Königreiche, 104f. Abb. 91 (Kalh˘u; Zeichnungen) [Bd. 52 (2011), S. 599]. Pedersén, ABB 228ff. (Archiv des T. ¯abija im Ninurta-Tempel in Babylon) [Bd. 52 (2011), S. 599].","van Driel, BiOr 47, 573f. (Sohn des Nanna-mansum, aB, Nippur) [Bd. 40/41 (1993/1994), S. 415].",0.9000,OK
"Michel, Cécile - Innāya dans les Tablettes Paléo-Assyriennes I, Analyse. ERC 1, 1991.pdf",249,Quelques activités d'Innya,CHAPITRE III,0.9000,OK
"CMK, 2001.pdf",507,La correspondance féminine 497,"383 (AKT 1, 14)",0.9000,OK
NABU (missing 1999 no.2).pdf,1063,"NA.B.U. 1997 n°2 (Juin)
DUMU sáPba-ga-da-a-t PMU-dAGLú.DI.KUDUMU aPAG-ta-lim-URU3
PdAG-na*-[sirl?*-E DUMU P su-ba-a-a Pri-mut DUMU á P*SUM-na-a
DUMU Lú.SIMUG Psu-qa*-a-a DUMU a P U-dAMAR.UD DUMU Lú.GAL-DU*
Pni-din-ti-dEN DUB.SAR DUMU sá PU?dUTU URU* u*-Sá-an!* (seal inscription, see
UD.10.KAM MU.16<.KAM> (seal inscription, see below) [Pda]-a*-ri-ia-mu-u
Seals, cf. L. Delaporte, Catalogue des cylindres orientaux, cachets et pierres gravées du Musée du
[NA4]. rKISIB1* / P*ni-din-ti / Lú.SANGA URU.LAMx[KUR.RU.KI, cylinder seal impression (to the
NA,*<.KIIB>.*P E-KAM /Lú.DI.KU5 /DUMU sá / Pba-ri-ki-DINGIR / stamp seal impression
Forty-five minas of medium quality silver, of which one-eighth is alloy, which are due to arru-dri,
Pledged to arru-dri are: Madnu-bla-uur, [Nan]aya-bla-uur, his wife; Zababa-iddin, Madnu-
No other creditor can dispose of them until arru-duri has been paid the forty-five minas of medium
If these forty-five minas of silver, of which one-eighth is alloy, of medium quality, have not been
 49 -","below) ITI.E EGIR-ú
[...]* KUR*",0.5322,OK
"Michel, Cécile - Innāya dans les Tablettes Paléo-Assyriennes II, Edition des Textes. ERC 2, 1991.pdf",358,"dest. ; 219. Kt o/k, 113, 24 sceau.
Ba-zi-a 33. ICK I, 90, 4, 7.
f. Ili-kurub: Ba-zi-a 186. Kayseri, 22, 14 témoin.
Be-[ ... ] 162. BIN IV, 89, 8.
Be-lá-nu Prague I, 576, 3 exp.
Bé-lá-nim 158. BIN VI, 96, 1, 7 codest.
Bé-lá-tum 253. KTS I, 25a, 3 coexp.
17. KUG, 37, 3 coexp.
p. Puzur-Aur : Be-lúm-[ba-ni] 28. TC III, 72, 14'.
f. Sunnum: Bu-lá-na 192. OIP XXVII, 59, 9.
CCT VI, 4c, 2 codest. ; 46. TC I, 9, 2 exp.
Bu-ur-qá-num 152. JCS 14, 11, 37.
Bu-ur-qi-a 273. JCS 14, 8, 11.
[Bu]-ur-sú-in 154. HUCA 32, 34, n. 15, 2 codest.
f. Iddinum : Bu-ur-sú-in Kt k/k, 44, 1 sceau.
Bu-si-a 210. BIN VI, 155, 13.
Bu-ta-a 35. TC II, 25, 20.","358
Bannum
Baziya
Be-[ .… ]
Blnum
Belatum
Blum-bni
Bulana
Bur-Assur
Bu[r-a-ur]12'.
Burqnum
Burqiya
Bur-Sin
Busiya
Butya",0.5094,OK
NABU (missing 1999 no.2) (1).pdf,1695,"89) New attestation for OA imtum - In one Cappadocian tablet1 (kt oo/k 6) we come across the following
statements, in which the word imtum may mean ""accused of/ murderer and the principal/ guilty"". The relevant
passages of the text follow and the text kt n/k 794,7-112 supports us in this respect.
37) i-nu-me da-mu-lú(38) [a DUMU d]A-ur i-na a-li-kà (39) [ú-ma]-ti1-kà i-ni-pu-u-ni (Rev.40)
[hu-lu-]gá-um i-ba-i-ú-ni (41) [a]-Inal da-me-e f-im-tám1 (42) [ta-]dá-na-ni-a-ti-ma ni-du-wa-ak... ""when
bloodshed, concerning the citizen(s) of Ashur in your city and country, has been done (40) and there are losses
(41-42) for the bloodshed/violation done you shall give us the principal/the murderer then we shall kill him"".
Compare this expression with kt n/k 794,7-11 another treaty agreed between Anatolia and Ashur :
7) ... u-ma (8) da-mu i-na ma-tí-kà (9) i-ta-áb-i da-i-ki (10) lu ta-du-nu-ni-a-ti-ma (11) lu ni-du-ku
""when bloodshed has taken place in your country, you should give us the murderer (so that) we may kill him"".
Here d'iku ""murderer"" alternates with mtum which should mean also murderer, and in both cases they are to
be punished by death penalty. imtum again occurs in kt oo/k 6, 70-75 with the meaning ""principal/the
70) u-ma DUMU A-ur DUMU Kà-ni-i (71) i-ta-ah-ba-al-ma a-na ma-tim (72) a-ni-tim i-ta-la-ak a-
pu-hi-5u (73) tá-am-kà-ra-am a-ni-a-am a-hi-a-am (74) ú a-hu-u lá i-sa-bu-tù-ni ha-bu-la-nam (75) §i-im-
tám i-é-e-ú-ni... ""If a citizen of Ashur has been indebted to a Kanishian, and has gone to another country, they
shall not seize another merchant, a colleague or his brother in his place, the creditor should look for the
1. kt oo/k 6. This text was presented in Leiden, during the 48th R.A.I.
2. Salih Çeçen - Karl Hecker, ""ina mtika eblum"" (AOAT 40 (1995) 35 ff.; Emin Bilgiç, ""Ebla in Cappadocian
Inscriptions"", in: H. Otten - E. Akurgal - H. Ertem - A. Süel (ed.). Hittite and Other Anatolian and Near Eastern Studies in
90) A Neo-Assyrian Text of unknown Provenance : 1 The text is said to have been brought to the museum by
Bektas Gedik and was purchased by the museum's administration and given inv. no A.3660. The exact
provenance is unknown. We note the fact that the text does not bear an eponym, but reveals itself to be a Neo-
Assyrian text dealing with an informal appeal to the governor. Intact. 7.2x3.5x2.2 cm.
mQa-lu-su
2) LÚ *.SIPA-MUEN.ME U
mRa-tu-a-a
4)LU*.GAL-50
5) 4 ZI.ME ina ka[s]-i
it-ti-din
) mLa-qe-pu
8)L *.SIPA-MUSEN.ME
mGa-lul
10) a-na mHa-ga-te-te
11) ina URU.til-qa-né-e
it-ti-din
uninscribed
13) ku-um LU*.ha-te-ni-sú
14)LU *.ERIM.ME bal-tu
15)lu-bi-lu-Ini-5lú-nu
16)Lú *.EN.NAM li-al
17)a-ta-a Lú *ERIM?.MUEN-x-x
18) ina kas-pi id-du-nu-na-i
EN x-la^{3
20) LU *.ARAD.ME Sa man-ni
1 a-ni-nu","accused of"".
accused of/the principal"".
Honour of Sedat Alp, Ankara, 1992.
Obv.
Edge
Rev.",0.5142,OK
bordreuil1996.PDF,3,"52
ne I'était pas encore.
l'arabe'sy, "" guérir > ; cf. I'arameen 's'.
17Renz I, 1, Lak (6) : 1. 9 1. 6 s. p. 429 s.
18 DISI, p. 436.",P. BORDREUIL - F. ISRAEL - D. PARDEE,0.6260,OK
bordreuil1996.PDF,3,"rence entre les premières et la dernière de ces graphies doit être expliquée
comme le passage d'un inaccompli à un accompli. Nous retrouvons ici le
schéma verbe-sujet dans le n. p. 'Syhw. Celui-ci pourrait désigner un roi dont
le nom, connu par la Bible, reproduit le schéma inverse sujet-verbe, soit Yo'as
(II R 13 : 9 etc. ; II R 11 : 2 etc.) ou Yeh' (II R 13 : 25 etc. ; I R 12 : 1,
etc.). De même que Yehykin et Yekonyhou désignent le même roi de
Juda, on pourrait interpréter ici le nom 'Syhw (schéma verbe-sujet) comme
I'équivalent de yhw's (schéma sujet-verbe) que le T. M. vocalise Yeh's.
'Syhw hmlk de notre ostracon serait-il donc le même personnage que Yeh'§
hammelek du second livre des Rois ? Ici le problème se complique car, non
seulement I'histoire biblique connait deux rois partiellement contemporains
portant ce nom, dont I'un régnait sur Juda de 835 a 796 et I'autre sur Israël de
803 a 787, mais le nom, bien connu, du roi judéen du Vlle siècle pourrait aussi
être proposé : Y'Siyyhou, fils d'Amon (640-609) (lI R 22 : 1, etc.), dont la
transcription épigraphique précise serait Y'YHW. Notons enfin qu'à la diffé-
rence des noms Yo'as et Yeh'as, qui sont incontestablement des formes à
I'accompli de la racine 'w§ < donner », la graphie 'yhw ne permet pas de
trancher entre les racines 'w§ < donner > et 'y < guérir »>15.
ligne 2
LTT, infinitif construit de ntn < donner >. La racine est bien connue en
hébreu biblique et en paléo-hébreu épigraphique16, mais cette forme verbale
BYD, littéralement < dans la main de >. L'expression est connue dans
d'autres textes en paléo-hébreu épigraphiquel7, ainsi que dans d'autres textes
nord-ouest sémitiques18. L'usage de la formule NTN B YD indique que
qui serait attestée uniquement dans cet anthroponyme (ainsi Th. Nöldeke dans","Encyclopadia Biblica, Cheyne-Black, Londres. 1903, col. 3280, suivi par M. Noth, IPN,",0.9000,OK
bordreuil1996.PDF,3,"DEUX OSTRACA PALEO-HÉBREUX
ZKRYHW servait d'intermédiaire, c'est-à-dire que son rôle était de collecter
les sommes afin de les confier à ceux qui devaient finalement en disposer.
ligne 3
[Z]KRYHW, un éclat a sauté en début de ligne faisant disparaitre la pre-
mière lettre d'un n. p. qui ne peut être que zkryhw. En paléo-hébreu épigra-
phique, le n. p. apparait dans I'ostracon no 3 de Khirbet el Mshsh19, sur un
poids-sceau20, et on connait la variante septentrionale zkryw 21. Ce nom a
aussi été porté par plusieurs personnages mentionnés dans la Bible22 et en par-
ticulier 1) Zekaryâ, personnage de I'histoire du règne de Yeh'a, roi de Juda.
Fils du prêtre Yehyd', il est cousin germain du roi Yeh'a qui ne suppor-
tera pas ses remontrances et le fera périr (Il Chr 24 : 20 ss.) : 2) I'un des pré-
fets de la Maison de Dieu pendant le règne de Yδ'iyyãhou (640-609) qui
porte le nom Zekaryhou (II Chr 35 : 8).
KSP, < argent > à comparer à I'hébreu biblique keseph. Le mot est attesté en
paléo-hébreu épigraphique à la l. 1 de I'inscription du majordome23, dans les
ostraca d'Arad 24 et dans un ostracon de Mesad Hashavyahou25.
TR, ce mot vient ajouter une pièce d'origine proche orientale au dossier
de < Tarshish >26. Cette attestation serait la deuxième dans la documentation
19 Renz I, 1. Msa (7) : 3 1. 4, p. 335 s.","20 vSE 104 ; Davies 1991, p. 262, no 108 : 054 ; en demier lieu, Israel 1994, p. 58.",0.9000,OK
bordreuil1996.PDF,3,"York 1992, p. 331 ss. ; E. Lipiski, art. « Tarshish >, Dictionnaire de la civilisation phéni-","21 Voir les sceaux seplentrionaux VSE 167 : 2, 323 : I et I'anse estampille au nom de
ZKRYW découverte en 1988 dans un niveau de destruction du VIlle siècle des fouilles de
Tel Dan : A. Biran < Notes and News Tel Dan 1987, 1988 "", IEJ 39 (1989). p. 93-97 (p. 93).
22 Voir O. Odelain-R. Seguineau. Dictionnaire des noms propres de la Bible, Paris. 1988.
p.411 s.
23 Renz 1, 1., Jer (7) : 2, 1. 1, p. 264 s .
24 Renz 1, 1, Arad (8) : 48 1. 3. p. 153; Arad (6) : 16 1. 5, p. 379 s. ; Arad (6) : 24 1. 5.
p.389-393 (p. 391) ; Arad (6) : 29 1. 6, p. 396 s.
25 Voir Renz I, 1, MHas (7) : 6 1. 2, p. 332 s.
26 Voir récemmenl D. W. Baker, art. « Tarshish », The Anchor Bible Dictionary VI, New",0.9000,OK
AKT 7b.pdf,164,"K. u4
u4 i-dí/ub-a/za [x] na x dí ma-mì-tám
30. ra-bi4-tám ta-ma?-e?-ma iš-tí-kà
S.K. tù/x/uš-ru-a-ku/šu a-šu-mì [x x x ] ma? a-ṣé-[er]
x x mì-im [x x x x x]
x x x x x x x x
Not:
Silindir mühür
a-na Pí-lá-ah-Ištar
ù Ta-an-ta-na
KIŠIB A-du[-w]a
ù E-lá-lí
Silindir mühür
A.y. Silindir mühür
Silindir mühür","136 SEBAHATTİN BAYRAM - REMZİ KUZUOĞLU - ÖMER KAHYA
?-mì-im [x] dí-ni ta-na-pu-[u]ṭ
1-3 Pilah-İštar ve Tatana şöyle söylüyor, Maṣi-ilī’ye söyle: Sen yazdın, şöyle söyledin: 4-8
Köleyi İdī-Šamaš eli(nde) tutuyor fakat o size gelmeyi istemiyor.  Onun fiyatını bana bildirin.
Onların burada bizim için tuttukları karım Tatana’nın … köle (hakkında) 9-12 sen şöyle söyledin:
Onun bedeli olan ½ mina gümüşü onlar alıkoydular ve ... ben sürekli duyuyorum ki, kölenin
(bedeli) olan gümüşün 10 veya 20 šeqel’ini onun hissesi olarak o tutuyor. 12-16 Sen bizim kardeşi-
mizsin, eğer muktedirlerse, onların senin için alıkoydukları x mina gümüşün üzerine x šeqel veya
5 šeqel  ilave edebileceklerini sana ilave etsinler. 17-21 Eğer böyle değilse sen ½ mina gümüşü sat
ve tahsis edilmiş olup senin ona verdiğin gümüşü  Tatana’nın … adresine sevk edici ile sevket ve
21-23 temiz kadın köleyi ve temiz erkek köleyi resmi olarak traş etmek üzere satın alın. … seninle
beraber ona  ...  25-26  ve gümüşün bakiyesini … mühürle ve ilk gelenlerle onagönderin. 27-30 …
adına onu ne kadar süre … parlatacaksın? ve ... büyük yemin etmiş durumdasın. Seninle … 31-33 …
6: Wa-dí-a-nim, idû(edû) filinin II. kalıptaki (mastar hali uddû) çekimine uyar: wa-dí-a. Fi-
ilin II. kalıptaki anlamları içerisinde metnimize uygun olanı ise “bilgilendirmek”tir: CAD I-J s. 30.
No. 349: 88/k 512/a, zarf
Aduwa ve Ela-(i)lī’nin Pilah-İštar ve Tatana’ya yazdıkları mektubun zarfıdır.
1-2 Pilah-İštar ve Tantana’ya. 3-4 Aduwa ve Ela-(i)lī’nin mührü.",0.6997,OK
"TPAK, 1997 Michel, Cecile - Tablettes Paleo-Assyriennes de Kültepe, Vol. 1 (Kt  90-k). 1997.pdf",85,"16. 2 GIN KÙ.BABBAR û â GiN KU.AN sa, am-tim dUTU-ba-ni 18. na-si e-en6 -kà i-sé-ri-fu li-li-ik ar-hi-if 20. pin-da-tu : sti-im TUG sa Li-pè-e I-dti-a-sur 22. sa-ds-qi-ils -ma fi-ma-am sa ld ta-ld-qé-û 24. lu-ta-li-it : tu-ma sa-bu-û i-ta-ds-ru-ni-kum Tr.26. ma sû-ha-ru-t u4-me-e-a ma-ah-ru-d ki-tamw (TUM) kà-i-il5 CG.28. li-hi-id• (DI)-su-nu-ma lu-ub-id-su-nu 2 GIN KU.BABBAR a-na dUTU-ba-ni 30. a-qd-ti-su a-di-in ta-ld-né -en `TUTU-ba-ni ub-ld-kum
1-3Ainsi (parle) le tamkcirum : dis à Assur-muttabbil. 3-SSamag-bâni t'a apporté une mine d'argent et 10 sicles d'or à mon sceau ainsi qu'une jarre-kakkullum. 6-9En outre, Enna-Sin t'apporte 10 sicles d'or à mon sceau, une jarre-kakkullum et 2 sicles d'or de la jeune femme. s-14Tu (es) mon frère. Là-bas, prends des étoffes par un achat qui me soit profitable puis envoie-(les) moi (par) Samag-bâni avec la prochaine (ca- ravane), rends-moi ce service ! 15-18En outre, Samag-bâni est porteur de 3 sicles d'or, 2 sicles d'ar- gent, et â sicle de fer de météorite de la jeune femme, 1ß-19surveille-le (et) 19-2°envoie-le moi rapidement. 2° -22Fais verser à Iddin-Assur le prix des étoffes de Lipé, veux disposer de l'achat que tu ne prendras pas (pour toi). 24-25$i des gens t'ont surveillé, 26-27eh bien, les serviteurs ont reçu mes jours, établis la vérité ! 28 Qu'il les surveille et les apporte. 29-31 J'ai remis 2 sides d'argent à la disposition de Samag-bâni. 29-3ÔSa- mag-bâni t'a apporté une paire de (chaussures)-talanum.
NOTES : L. 5, 7 : Le signe GAKKUL = kakkullum qui désigne un récipient pour conserver les liquides n'est pas encore attesté en paléo-assyrien. Le signe cunéiforme interprété ainsi se présente sous la forme :
7 L. 26-27 : Par cette expression le tamkdrum signifie peut-être que les serviteurs ont été réglés.",22-24et je,0.5567,OK
Keibi55-Band 55 (1995).pdf,18,"180. Cavigneaux, Antoine, Le Pariade du Scorpion dans les Formules Magiques Sumé- riennes  ־Textes de Tell Haddad V: ASJ 17 (1995) 75-99.",18* iL. Deller  ־H. Klengel  ־A. Schuster,0.9000,OK
Keibi55-Band 55 (1995).pdf,18,"188. Charpin, Dominique, ""Lies natürlich..."". A propos des erreurs de scribes dans les lettres de Mari: Fs von Soden (AOAT 240. 1995) [55:1345] 43-55.
189. Charpin, Dominique, Fiches pédagogiques. Les palais en Mésopotamie (I) et (II): Archéologia 308 (1995) 67-68; Rites de fondation en Mésopotamie (I) et (II): Archéolo- gia 308 (1995) 69-70.","179. Cavigneaux, Antoine, Magica mariana: RA 88 (1994) 155-161.",0.9000,OK
Keibi55-Band 55 (1995).pdf,18,"190. Charpin, Dominique, 1872. La bible avait donc copié!: Les Dossiers d'Archéologie 204 (1995) [55:194] 2-5.","181. Cavigneaux, Antoine, MÁS-JJUL-DÚB-BA: Fs Boehmer (1995) [55:772] 53-67.",0.9000,OK
Keibi55-Band 55 (1995).pdf,18,"191. Charpin, Dominique, Avant le déluge...: Les Dossiers d'Archéologie 204 (1995) [55:194] 26-31.","182. Cavigneaux, Antoine - Al-Rawi, Farouk N.H., Textes Magiques de Tell Haddad (Textes de Tell Haddad II): ZA 85 (1995) 19-46.",0.9000,OK
Keibi55-Band 55 (1995).pdf,18,"192. Charpin, Dominique, A propos des rois de Hana: NABU 1995/23; Errare humanum est (à propos du verbe rasäbum): NABU 1995/28; Le toponyme ADKirum: NABU 1995/82; Centre et périphérie: NABU 1995/86.","183. Cavigneaux, Antoine - Al-Rawi, Farouk N.H., Textes Magiques de Tell Haddad (Textes de Tell Haddad II). Troisième partie: ZA 85 (1995) 169-220.",0.9000,OK
"PNC (YOS 13.1), 1928.pdf",24,"En-na-. . . , Babyl. VI, p. 189, 3:3.
En-nam-A-a, E-nam-A-a, E-na-
ma-a,
1. f. of A-ur-na-da, BIN IV,
196:18.
2. f. of d¯ama-ba-ni, LC,
239:21.
3. BIN IV, 230:6, 16; Gol.,
8:2.
En-nam-dAdad, En-um-dAdad,
1. f. of Buzur-A-ur, BIN IV,
192:8.
2. NBC, 3770:10, 14.
En-na-ma-nim,
En-nam-ma-nim,
En-na-nim, En-na-ni, En-
na-ni-a, En-na-nu, En-
na-nu-um, E-na-ma-nim,
E-na-ni-a, E-na-nim, E-
na-nu-um,
1. s. of A-be-a, CCT I, 40c:11.
2. s. of A-bu-di, CCT II, 10:47.
3. s. of Am-ri-a, BIN IV,
122:17.
4. s. of Ku-ku-a, KTS, 44a:16.
5. s. of Kúr-ub-I tar, LTC IV,
117:2.
6. s. of U-Hu-bur, CCT IV,
49a:37.
7. s. of Za-zi-a, TTC, 19:6.
8. f. of A-bi-a-a, KTS, 50a:14.
9. f. of ...-A-r, BIN IV,
165:7.
10. f. of A-ur-i-me-ti, BIN IV,
29:1; 173:2, 11, 19, 33;
CCT III, 19b:19.
11. f. of A-ur-ma-lik, CCT I,
49a:18; LTC IV, 82:1.
12. f. of A-ur-ták-lá-ku, CCT I,
1a:25.
13. f. of A-ur-âbu, CCT I,
4:40.",LIST OF PERSONAL NAMES,0.9000,OK
